trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,latency_ms,retry_count,timestamp
gpt-4o-mini__endowment__canonical__owner_price2__t07__012,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,1100,0,2026-04-29T13:43:10.508555+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__013,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,725,0,2026-04-29T13:43:11.335016+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__014,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,799,0,2026-04-29T13:43:12.236185+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__015,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,635,0,2026-04-29T13:43:12.971843+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__016,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,779,0,2026-04-29T13:43:13.852134+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__017,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,622,0,2026-04-29T13:43:14.575952+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__018,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,861,0,2026-04-29T13:43:15.539083+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__019,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,574,0,2026-04-29T13:43:16.214111+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__020,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,609,0,2026-04-29T13:43:16.924602+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__021,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,606,0,2026-04-29T13:43:17.631981+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__022,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,545,0,2026-04-29T13:43:18.277805+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__023,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,624,0,2026-04-29T13:43:19.003176+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__024,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,590,0,2026-04-29T13:43:19.694413+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__025,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,615,0,2026-04-29T13:43:20.410882+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__026,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,771,0,2026-04-29T13:43:21.283514+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__027,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,570,0,2026-04-29T13:43:21.954897+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__028,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,784,0,2026-04-29T13:43:22.839508+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__029,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,857,0,2026-04-29T13:43:23.797644+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__030,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,652,0,2026-04-29T13:43:24.551217+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__031,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,646,0,2026-04-29T13:43:25.299217+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__032,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,1406,0,2026-04-29T13:43:26.807262+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__033,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,584,0,2026-04-29T13:43:27.492325+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__034,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,672,0,2026-04-29T13:43:28.265863+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__035,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,1094,0,2026-04-29T13:43:29.461510+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__036,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,757,0,2026-04-29T13:43:30.319799+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__037,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,925,0,2026-04-29T13:43:31.345781+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__038,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,641,0,2026-04-29T13:43:32.087853+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__039,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,743,0,2026-04-29T13:43:32.932517+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__040,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,795,0,2026-04-29T13:43:33.829107+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__041,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",No.,No,False,764,0,2026-04-29T13:43:34.694402+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__042,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,737,0,2026-04-29T13:43:35.533148+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__043,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,760,0,2026-04-29T13:43:36.394940+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__044,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,779,0,2026-04-29T13:43:37.276164+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__045,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,595,0,2026-04-29T13:43:37.972181+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__046,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes,Yes,False,598,0,2026-04-29T13:43:38.671458+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__047,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,822,0,2026-04-29T13:43:39.594640+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__048,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,634,0,2026-04-29T13:43:40.329944+00:00
gpt-4o-mini__endowment__canonical__owner_price2__t07__049,gpt-4o-mini,endowment,canonical,owner_price2,0.7,,,2,"You own a coffee mug.

Someone offers to exchange it for $2.

Would you exchange? Reply with only Yes or No.",Yes.,Yes,False,579,0,2026-04-29T13:43:41.009686+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__000,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,623,0,2026-04-29T13:43:41.734226+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__001,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,826,0,2026-04-29T13:43:42.661647+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__002,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,756,0,2026-04-29T13:43:43.519025+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__003,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,735,0,2026-04-29T13:43:44.355937+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__004,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,591,0,2026-04-29T13:43:45.048692+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__005,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,606,0,2026-04-29T13:43:45.756251+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__006,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,769,0,2026-04-29T13:43:46.626914+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__007,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,794,0,2026-04-29T13:43:47.521645+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__008,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,764,0,2026-04-29T13:43:48.387386+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__009,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,629,0,2026-04-29T13:43:49.118038+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__010,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,768,0,2026-04-29T13:43:49.987541+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__011,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,819,0,2026-04-29T13:43:50.907894+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__012,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,755,0,2026-04-29T13:43:51.764771+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__013,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,783,0,2026-04-29T13:43:52.649392+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__014,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,763,0,2026-04-29T13:43:53.515036+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__015,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,630,0,2026-04-29T13:43:54.246019+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__016,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,642,0,2026-04-29T13:43:54.989513+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__017,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,805,0,2026-04-29T13:43:55.895930+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__018,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,580,0,2026-04-29T13:43:56.577004+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__019,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,777,0,2026-04-29T13:43:57.455398+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__020,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,650,0,2026-04-29T13:43:58.206587+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__021,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,616,0,2026-04-29T13:43:58.924266+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__022,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,637,0,2026-04-29T13:43:59.662231+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__023,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,623,0,2026-04-29T13:44:00.386793+00:00
gpt-4o-mini__endowment__canonical__owner_price5__t07__024,gpt-4o-mini,endowment,canonical,owner_price5,0.7,,,5,"You own a coffee mug.

Someone offers to exchange it for $5.

Would you exchange? Reply with only Yes or No.",No.,No,False,797,0,2026-04-29T13:44:01.285184+00:00
