trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,timestamp
gemma3:4b__endowment__novel__owner_price10__t07__027,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:37.446166+00:00
gemma3:4b__endowment__novel__owner_price10__t07__028,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:40.055802+00:00
gemma3:4b__endowment__novel__owner_price10__t07__029,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:42.612460+00:00
gemma3:4b__endowment__novel__owner_price10__t07__030,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:45.303704+00:00
gemma3:4b__endowment__novel__owner_price10__t07__031,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:47.882248+00:00
gemma3:4b__endowment__novel__owner_price10__t07__032,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:50.487666+00:00
gemma3:4b__endowment__novel__owner_price10__t07__033,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:53.096536+00:00
gemma3:4b__endowment__novel__owner_price10__t07__034,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:55.646628+00:00
gemma3:4b__endowment__novel__owner_price10__t07__035,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:01:58.312243+00:00
gemma3:4b__endowment__novel__owner_price10__t07__036,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:00.917216+00:00
gemma3:4b__endowment__novel__owner_price10__t07__037,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:03.523803+00:00
gemma3:4b__endowment__novel__owner_price10__t07__038,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:06.108869+00:00
gemma3:4b__endowment__novel__owner_price10__t07__039,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:08.741491+00:00
gemma3:4b__endowment__novel__owner_price10__t07__040,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:11.354255+00:00
gemma3:4b__endowment__novel__owner_price10__t07__041,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:13.892004+00:00
gemma3:4b__endowment__novel__owner_price10__t07__042,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:16.566973+00:00
gemma3:4b__endowment__novel__owner_price10__t07__043,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:19.000174+00:00
gemma3:4b__endowment__novel__owner_price10__t07__044,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:21.599341+00:00
gemma3:4b__endowment__novel__owner_price10__t07__045,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:24.198807+00:00
gemma3:4b__endowment__novel__owner_price10__t07__046,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:26.802981+00:00
gemma3:4b__endowment__novel__owner_price10__t07__047,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:29.414696+00:00
gemma3:4b__endowment__novel__owner_price10__t07__048,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:32.017323+00:00
gemma3:4b__endowment__novel__owner_price10__t07__049,gemma3:4b,endowment,novel,owner_price10,0.7,,,10,"You own a printed map.

Someone offers to exchange it for $10.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:34.623244+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__000,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:37.490926+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__001,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:40.053765+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__002,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:42.652099+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__003,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:45.256007+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__004,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:47.867930+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__005,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:50.476001+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__006,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:53.058268+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__007,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:55.687985+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__008,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:02:58.289562+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__009,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:00.863379+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__010,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:03.482455+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__011,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:06.102079+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__012,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:08.737030+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__013,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:11.341875+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__014,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:13.905033+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__015,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:16.530665+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__016,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:19.148852+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__017,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:21.741634+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__018,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:24.377832+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__019,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:26.982410+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__020,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:29.595162+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__021,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:32.204985+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__022,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:34.806547+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__023,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:37.403675+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__024,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:39.961218+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__025,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:42.590960+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__026,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:45.206356+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__027,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:47.848893+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__028,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:50.460657+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__029,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:53.019023+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__030,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:55.645801+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__031,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:03:58.261796+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__032,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:04:00.876782+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__033,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:04:03.469471+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__034,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:04:06.080399+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__035,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:04:08.699069+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__036,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:04:11.318246+00:00
gemma3:4b__endowment__novel__non_owner_price2__t07__037,gemma3:4b,endowment,novel,non_owner_price2,0.7,,,2,"You do not own a printed map.

Someone offers to exchange $2 for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:04:13.935209+00:00
