trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,timestamp
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__041,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:12:01.312142+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__042,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:12:03.871753+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__043,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:12:06.527471+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__044,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:12:09.146858+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__045,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:12:11.768859+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__046,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:12:14.363755+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__047,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:12:16.965132+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__048,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:12:19.587186+00:00
gemma3:4b__loss_aversion__abstract__gamble_first_gain200__t03__049,gemma3:4b,loss_aversion,abstract,gamble_first_gain200,0.3,200,100,,"Option A: 50% chance to gain 200 units, 50% chance to lose 100 units.
Option B: 0 units (no change).

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T12:12:22.193274+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__000,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:25.180881+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__001,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:27.785068+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__002,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:30.373575+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__003,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:32.982228+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__004,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:35.617473+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__005,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:38.238283+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__006,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:40.849944+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__007,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:43.459579+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__008,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:46.025075+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__009,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:48.673299+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__010,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:51.277307+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__011,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:53.886222+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__012,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:56.442476+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__013,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:12:59.075931+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__014,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:01.665798+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__015,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:04.282696+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__016,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:06.914777+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__017,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:09.543309+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__018,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:12.152434+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__019,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:14.768025+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__020,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:17.373034+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__021,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:19.960854+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__022,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:22.579910+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__023,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:25.129855+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__024,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:27.756220+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__025,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:30.381489+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__026,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:33.002414+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__027,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:35.607721+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__028,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:38.223067+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__029,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:40.839510+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__030,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:43.395084+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__031,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:46.022122+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__032,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:48.616949+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__033,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:51.269646+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__034,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:53.874195+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__035,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:56.480448+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__036,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:13:59.114280+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__037,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:14:01.706550+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__038,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:14:04.263586+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__039,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:14:06.880068+00:00
gemma3:4b__loss_aversion__abstract__status_quo_first_gain200__t03__040,gemma3:4b,loss_aversion,abstract,status_quo_first_gain200,0.3,200,100,,"Option A: 0 units (no change).
Option B: 50% chance to gain 200 units, 50% chance to lose 100 units.

Choose A or B. Reply with only the letter A or B.",B,B,False,2026-04-29T12:14:09.522518+00:00
